Indicator,Groups,State,Subgroup,Phase,TimePeriod,TimePeriodLabel,TimePeriodStartDate,TimePeriodEndDate,Value,LowCI,HighCI,ConfidenceInterval,QuartileRange
Symptoms of Anxiety Disorder,By State,Indiana,Indiana,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,36.8,32.2,41.7,36.95,37.0
Symptoms of Anxiety Disorder,By State,Iowa,Iowa,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,31.3,26.4,36.5,31.45,29.85
Symptoms of Anxiety Disorder,By State,Kansas,Kansas,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,34.8,30.7,39.1,34.9,33.9
Symptoms of Anxiety Disorder,By State,Kentucky,Kentucky,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,35.9,30.5,41.7,36.1,37.0
Symptoms of Anxiety Disorder,By State,Louisiana,Louisiana,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,38.5,33.1,44.2,38.650000000000006,41.95
Symptoms of Anxiety Disorder,By State,Maine,Maine,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,35.7,31.2,40.3,35.75,37.0
Symptoms of Anxiety Disorder,By State,Maryland,Maryland,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,33.2,29.8,36.7,33.25,33.9
Symptoms of Anxiety Disorder,By State,Massachusetts,Massachusetts,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,31.1,27.6,34.9,31.25,29.85
Symptoms of Anxiety Disorder,By State,Michigan,Michigan,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,36.3,31.5,41.3,36.4,37.0
Symptoms of Anxiety Disorder,By State,Minnesota,Minnesota,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,32.2,28.4,36.3,32.349999999999994,29.85
Symptoms of Anxiety Disorder,By State,Mississippi,Mississippi,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,38.6,33.2,44.2,38.7,41.95
Symptoms of Anxiety Disorder,By State,Missouri,Missouri,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,34.9,30.1,40,35.05,33.9
Symptoms of Anxiety Disorder,By State,Montana,Montana,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,27.5,22.6,32.8,27.7,29.85
Symptoms of Anxiety Disorder,By State,Nebraska,Nebraska,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,30,25.4,34.9,30.15,29.85
Symptoms of Anxiety Disorder,By State,Nevada,Nevada,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,43.7,38.8,48.6,43.7,41.95
Symptoms of Anxiety Disorder,By State,New Hampshire,New Hampshire,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,34,28.5,39.8,34.15,33.9
Symptoms of Anxiety Disorder,By State,New Jersey,New Jersey,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,34.2,29,39.6,34.3,33.9
Symptoms of Anxiety Disorder,By State,New Mexico,New Mexico,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,44.7,39.4,50.2,44.8,41.95
Symptoms of Anxiety Disorder,By State,New York,New York,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,36.2,31.6,41.1,36.35,37.0
Symptoms of Anxiety Disorder,By State,North Carolina,North Carolina,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,33.1,28.9,37.5,33.2,33.9
Symptoms of Anxiety Disorder,By State,North Dakota,North Dakota,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,30.3,22.3,39.3,30.799999999999997,29.85
Symptoms of Anxiety Disorder,By State,Ohio,Ohio,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,32.8,27.9,38.1,33.0,33.9
Symptoms of Anxiety Disorder,By State,Oklahoma,Oklahoma,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,39.6,34.4,44.9,39.65,41.95
Symptoms of Anxiety Disorder,By State,Oregon,Oregon,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,45.4,40.4,50.6,45.5,41.95
Symptoms of Anxiety Disorder,By State,Pennsylvania,Pennsylvania,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,29.2,25.2,33.3,29.25,29.85
Symptoms of Anxiety Disorder,By State,Rhode Island,Rhode Island,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,41.8,36.2,47.6,41.900000000000006,41.95
Symptoms of Anxiety Disorder,By State,South Carolina,South Carolina,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,35.7,30.6,41,35.8,37.0
Symptoms of Anxiety Disorder,By State,South Dakota,South Dakota,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,27.6,21.5,34.5,28.0,29.85
Symptoms of Anxiety Disorder,By State,Tennessee,Tennessee,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,40.1,34.9,45.4,40.15,41.95
Symptoms of Anxiety Disorder,By State,Texas,Texas,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,38.4,35.2,41.7,38.45,37.0
Symptoms of Anxiety Disorder,By State,Utah,Utah,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,34.6,30.2,39.2,34.7,33.9
Symptoms of Anxiety Disorder,By State,Vermont,Vermont,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,29.2,24.6,34.1,29.35,29.85
Symptoms of Anxiety Disorder,By State,Virginia,Virginia,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,34.2,29.9,38.7,34.3,33.9
Symptoms of Anxiety Disorder,By State,Washington,Washington,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,37.1,32,42.3,37.15,37.0
Symptoms of Anxiety Disorder,By State,West Virginia,West Virginia,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,31.1,26.1,36.4,31.25,29.85
Symptoms of Anxiety Disorder,By State,Wisconsin,Wisconsin,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,29.9,25.6,34.5,30.05,29.85
Symptoms of Anxiety Disorder,By State,Wyoming,Wyoming,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,38.8,32.7,45.2,38.95,41.95
Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,40.9,40.1,41.8,40.95,27.85
Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,18 - 29 years,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,53.4,51.3,55.6,53.45,27.85
Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,30 - 39 years,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,47.1,45.2,48.9,47.05,27.85
Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,40 - 49 years,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,44.5,42.4,46.5,44.45,27.85
Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,50 - 59 years,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,40,38.2,41.9,40.05,27.85
Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,60 - 69 years,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,32.1,30.3,34,32.15,27.85
Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,70 - 79 years,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,24.3,21.9,26.8,24.35,27.85
Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,80 years and above,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,17.5,14.3,21,17.65,27.85
Symptoms of Anxiety Disorder or Depressive Disorder,By Sex,United States,Male,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,37,35.7,38.4,37.05,27.85
Symptoms of Anxiety Disorder or Depressive Disorder,By Sex,United States,Female,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,44.6,43.5,45.7,44.6,27.85
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,46.3,43.7,48.9,46.3,27.85
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic white, single race",1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,38.8,38,39.7,38.85,27.85
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic black, single race",1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,42.6,40.3,44.9,42.599999999999994,27.85
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,40.3,36.6,44,40.3,27.85
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,48.8,44.8,52.8,48.8,27.85
Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,Less than a high school diploma,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,47.3,43.3,51.4,47.349999999999994,27.85
Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,High school diploma or GED,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,42.2,40.3,44.2,42.25,27.85
Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,Some college/Associate's degree,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,43.3,42,44.5,43.25,27.85
Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,Bachelor's degree or higher,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,35.7,34.6,36.8,35.7,27.85
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alabama,Alabama,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,43.3,38.6,48,43.3,42.05
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alaska,Alaska,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,38.8,34.1,43.7,38.900000000000006,38.85
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arizona,Arizona,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,44.9,40.5,49.4,44.95,46.900000000000006
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arkansas,Arkansas,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,43.5,39.4,47.8,43.599999999999994,42.05
Symptoms of Anxiety Disorder or Depressive Disorder,By State,California,California,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,44.1,41.2,47.1,44.150000000000006,46.900000000000006
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Colorado,Colorado,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,41.5,36.6,46.5,41.55,42.05
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Connecticut,Connecticut,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,35.1,30.3,40.2,35.25,34.45
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Delaware,Delaware,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,36.6,30.9,42.6,36.75,34.45
Symptoms of Anxiety Disorder or Depressive Disorder,By State,District of Columbia,District of Columbia,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,36.1,29.1,43.7,36.400000000000006,34.45
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Florida,Florida,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,40.5,37.2,44,40.6,38.85
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Georgia,Georgia,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,40,35.3,44.8,40.05,38.85
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Hawaii,Hawaii,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,41.3,36.1,46.7,41.400000000000006,42.05
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Idaho,Idaho,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,45.5,41,50.2,45.6,46.900000000000006
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Illinois,Illinois,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,43.2,39.2,47.2,43.2,42.05
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Indiana,Indiana,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,42,37.4,46.8,42.099999999999994,42.05
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Iowa,Iowa,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,37.8,32.7,43.1,37.900000000000006,38.85
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kansas,Kansas,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,39.9,35.5,44.4,39.95,38.85
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kentucky,Kentucky,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,41.7,36.2,47.5,41.85,42.05
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Louisiana,Louisiana,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,43.1,37.9,48.5,43.2,42.05
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maine,Maine,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,37.8,33.5,42.3,37.9,38.85
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maryland,Maryland,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,39.3,35.1,43.6,39.35,38.85
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Massachusetts,Massachusetts,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,35.2,31,39.5,35.25,34.45
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Michigan,Michigan,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,40.7,35.7,45.7,40.7,42.05
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Minnesota,Minnesota,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,35.7,31.8,39.8,35.8,34.45
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Mississippi,Mississippi,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,48,42.6,53.5,48.05,46.900000000000006
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Missouri,Missouri,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,37.9,33.1,42.9,38.0,38.85
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Montana,Montana,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,36,30.3,42.1,36.2,34.45
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nebraska,Nebraska,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,37.3,32.9,42,37.45,38.85
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nevada,Nevada,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,46.8,42,51.6,46.8,46.900000000000006
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Hampshire,New Hampshire,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,40.7,34.6,46.9,40.75,42.05
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Jersey,New Jersey,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,37.6,31.9,43.6,37.75,38.85
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Mexico,New Mexico,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,47.5,42.1,52.9,47.5,46.900000000000006
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New York,New York,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,41.1,36,46.4,41.2,42.05
Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Carolina,North Carolina,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,39.5,35,44.1,39.55,38.85
Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Dakota,North Dakota,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,33.8,26.4,41.8,34.099999999999994,34.45
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Ohio,Ohio,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,37.1,31.7,42.8,37.25,34.45
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oklahoma,Oklahoma,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,44.1,39.2,49,44.1,46.900000000000006
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oregon,Oregon,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,50.2,44.8,55.6,50.2,46.900000000000006
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Pennsylvania,Pennsylvania,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,31.8,27.9,35.8,31.849999999999998,34.45
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Rhode Island,Rhode Island,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,44.5,38.7,50.4,44.55,46.900000000000006
Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Carolina,South Carolina,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,42.3,37.3,47.4,42.349999999999994,42.05
Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Dakota,South Dakota,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,35.4,30,41.2,35.6,34.45
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Tennessee,Tennessee,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,43.6,38.1,49.3,43.7,46.900000000000006
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Texas,Texas,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,44.3,40.8,47.9,44.349999999999994,46.900000000000006
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Utah,Utah,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,37.8,33.6,42.1,37.85,38.85
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Vermont,Vermont,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,33.2,28.4,38.3,33.349999999999994,34.45
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Virginia,Virginia,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,38.3,34,42.7,38.35,38.85
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Washington,Washington,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,43.8,39.3,48.5,43.9,46.900000000000006
Symptoms of Anxiety Disorder or Depressive Disorder,By State,West Virginia,West Virginia,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,37,31.4,42.8,37.099999999999994,34.45
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wisconsin,Wisconsin,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,33.3,28.9,37.9,33.4,34.45
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wyoming,Wyoming,1,12,July 16 - July 21,2020-07-16T00:00:00,2020-07-21T00:00:00,41.3,34.9,47.9,41.4,42.05
Symptoms of Depressive Disorder,National Estimate,United States,United States,-1,1,July 22 - Aug 18,2020-07-22T00:00:00,2020-08-18T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Depressive Disorder,By Age,United States,18 - 29 years,-1,1,July 22 - Aug 18,2020-07-22T00:00:00,2020-08-18T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Depressive Disorder,By Age,United States,30 - 39 years,-1,1,July 22 - Aug 18,2020-07-22T00:00:00,2020-08-18T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Depressive Disorder,By Age,United States,40 - 49 years,-1,1,July 22 - Aug 18,2020-07-22T00:00:00,2020-08-18T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Depressive Disorder,By Age,United States,50 - 59 years,-1,1,July 22 - Aug 18,2020-07-22T00:00:00,2020-08-18T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Depressive Disorder,By Age,United States,60 - 69 years,-1,1,July 22 - Aug 18,2020-07-22T00:00:00,2020-08-18T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Depressive Disorder,By Age,United States,70 - 79 years,-1,1,July 22 - Aug 18,2020-07-22T00:00:00,2020-08-18T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Depressive Disorder,By Age,United States,80 years and above,-1,1,July 22 - Aug 18,2020-07-22T00:00:00,2020-08-18T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Depressive Disorder,By Sex,United States,Male,-1,1,July 22 - Aug 18,2020-07-22T00:00:00,2020-08-18T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Depressive Disorder,By Sex,United States,Female,-1,1,July 22 - Aug 18,2020-07-22T00:00:00,2020-08-18T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,-1,1,July 22 - Aug 18,2020-07-22T00:00:00,2020-08-18T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic white, single race",-1,1,July 22 - Aug 18,2020-07-22T00:00:00,2020-08-18T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic black, single race",-1,1,July 22 - Aug 18,2020-07-22T00:00:00,2020-08-18T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",-1,1,July 22 - Aug 18,2020-07-22T00:00:00,2020-08-18T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",-1,1,July 22 - Aug 18,2020-07-22T00:00:00,2020-08-18T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
Symptoms of Depressive Disorder,By Education,United States,Less than a high school diploma,-1,1,July 22 - Aug 18,2020-07-22T00:00:00,2020-08-18T00:00:00,31.8,28.1,35.849999999999994,31.7,27.85
