weekending,providername,providercity,residentstotaladmissionscovid-19,residentstotalconfirmedcovid-19,residentstotalsuspectedcovid-19,residentsweeklyalldeaths,residentstotalalldeaths,residentstotalcovid-19deaths,numberofallbeds,totalnumberofoccupiedbeds,staffweeklyconfirmedcovid-19,stafftotalconfirmedcovid-19,staffweeklysuspectedcovid-19,stafftotalsuspectedcovid-19,stafftotalcovid-19deaths,shortageofnursingstaff,shortageofclinicalstaff,shortageofaides,shortageofotherstaff,anycurrentsupplyofn95masks,one-weeksupplyofn95masks,anycurrentsupplyofsurgicalmasks,one-weeksupplyofsurgicalmasks,anycurrentsupplyofeyeprotection,one-weeksupplyofeyeprotection,one-weeksupplyofgowns,anycurrentsupplyofhandsanitizer,threeormoreconfirmedcovid-19casesthisweekorinitialconfirmedcovid-19casethisweek,abletotestorobtainresourcestotestallcurrentresidentswithinnext7days,abletotestorobtainresourcestotestallstaffand/orpersonnelwithinnext7days
2020-12-06T00:00:00,TOUCHPOINTS AT CHESTNUT,EAST WINDSOR,1,34,0,1,11,4,60,105,2,17,0,7,0,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-02-21T00:00:00,"PORTLAND CARE & REHAB CENTER,",PORTLAND,52,27,31,0,39,11,65,62,0,21,0,55,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-02-07T00:00:00,CHESHIRE REGIONAL REHAB CENTER,CHESHIRE,1,63,36,1,16,5,85,63,0,28,0,9,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-16T00:00:00,ORANGE HEALTH CARE CENTER,ORANGE,5,0,0,0,3,2,60,47,0,1,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-09-13T00:00:00,HAMDEN REHABILITATION & HEALTH CARE CENTER,HAMDEN,7,18,10,0,7,5,153,103,0,4,0,1,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-10-18T00:00:00,DOUGLAS MANOR,WINDHAM,0,5,1,2,24,1,90,71,1,11,0,3,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-01T00:00:00,"CONNECTICUT BAPTIST HOMES, INC",MERIDEN,2,14,0,0,24,9,60,45,0,14,0,3,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-23T00:00:00,NORTHBRIDGE HEALTH CARE CENTER,BRIDGEPORT,86,1,1,0,1,0,145,68,0,3,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-05-24T00:00:00,LONG RIDGE POST-ACUTE CARE,STAMFORD,29,51,23,24,24,21,120,87,21,21,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-02-14T00:00:00,JOHN L. LEVITOW HEALTH CARE CENTER,ROCKY HILL,12,34,0,0,20,7,125,80,0,42,0,3,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-03T00:00:00,ARDEN HOUSE,HAMDEN,80,126,6,0,92,52,360,188,0,68,0,5,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-02-07T00:00:00,CHESTELM HEALTH CARE,MOODUS,0,26,2,1,8,5,76,50,2,22,0,6,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-05-31T00:00:00,"CONNECTICUT BAPTIST HOMES, INC",MERIDEN,0,0,0,0,10,0,60,55,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-03T00:00:00,WILLOWS REHABILITATION & NURSING CENTER,WOODBRIDGE,34,76,0,1,37,19,90,70,0,55,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-16T00:00:00,AVALON HEALTH CARE CENTER AT STONERIDGE,MYSTIC,0,0,0,0,3,0,40,30,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-01T00:00:00,WESTERN REHABILITATION CARE CENTER,DANBURY,3,3,0,0,3,1,120,76,0,3,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-07-19T00:00:00,KIMBERLY HALL NORTH,WINDSOR,11,93,25,0,52,47,150,91,1,46,0,1,0,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y
2020-06-14T00:00:00,GRIMES YNHCC,NEW HAVEN,32,72,0,0,3,4,114,95,3,26,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-07-26T00:00:00,MAEFAIR HEALTH CARE CENTER,TRUMBULL,27,14,7,0,14,4,134,110,0,3,0,3,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-02-28T00:00:00,NORTHBRIDGE HEALTH CARE CENTER,BRIDGEPORT,198,2,1,0,20,3,145,99,0,29,0,2,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-16T00:00:00,ARDEN HOUSE,HAMDEN,40,125,6,0,74,52,360,162,0,61,0,5,0,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y
2020-12-06T00:00:00,EVERGREEN WOODS,NORTH BRANFORD,0,29,1,0,10,10,50,20,0,22,0,1,0,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-02-28T00:00:00,MAPLE VIEW MANOR,ROCKY HILL,12,91,28,4,58,21,120,82,0,30,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-09T00:00:00,VANDERMAN PLACE,WILLIMANTIC,0,0,1,1,5,0,114,85,0,1,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-01T00:00:00,"ELIM PARK BAPTIST HOME, INC",CHESHIRE,1,5,0,0,10,6,90,71,0,9,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-07-05T00:00:00,HARBOR VILLAGE NORTH HEALTH AND REHABILITATION CEN,NEW LONDON,1,5,149,2,7,1,128,115,0,4,2,38,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-16T00:00:00,AUTUMN LAKE HEALTHCARE AT NORWALK,NORWALK,10,62,0,0,34,27,150,99,2,23,0,2,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-23T00:00:00,AARON MANOR NURSING & REHABILITATION,CHESTER,5,39,0,1,14,12,60,47,0,18,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-10-18T00:00:00,GREENWICH WOODS REHABILITATION,GREENWICH,17,24,3,0,25,1,217,76,0,5,0,0,1,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-22T00:00:00,"GUILFORD HOUSE, THE",GUILFORD,4,3,6,0,14,0,75,60,0,9,1,9,0,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-13T00:00:00,CHELSEA PLACE CARE CENTER,HARTFORD,10,103,3,0,21,20,234,192,1,63,0,10,1,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-01T00:00:00,HARRINGTON COURT,COLCHESTER,15,56,5,3,32,13,125,71,2,18,0,4,0,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,Y
2021-01-17T00:00:00,REGALCARE AT SOUTHPORT,SOUTHPORT,24,80,3,0,21,11,120,84,0,52,0,2,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-30T00:00:00,WATROUS NURSING CENTER,MADISON,0,1,1,0,0,0,45,35,0,1,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-03T00:00:00,VANDERMAN PLACE,WILLIMANTIC,0,0,3,0,19,0,114,66,4,9,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-03T00:00:00,GROTON REGENCY CENTER,GROTON,7,64,12,1,26,1,162,118,10,33,0,22,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2020-11-08T00:00:00,CANDLEWOOD VALLEY HEALTH & REHABILITATION CENTER,NEW MILFORD,0,5,0,0,21,0,148,112,0,8,0,3,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-06T00:00:00,LEDGECREST HEALTH CARE,KENSINGTON,5,24,1,0,15,5,55,46,3,6,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-06T00:00:00,MCLEAN HEALTH CENTER,SIMSBURY,7,2,12,2,21,1,89,66,0,6,0,2,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-09-27T00:00:00,INGRAHAM MANOR,BRISTOL,0,8,0,1,34,0,128,110,0,6,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-09-13T00:00:00,DOUGLAS MANOR,WINDHAM,0,3,1,1,19,0,90,77,0,5,0,1,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-03-14T00:00:00,SHADY KNOLL,SEYMOUR,14,61,21,0,36,14,128,99,0,42,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-07T00:00:00,"LEEWAY, INC",NEW HAVEN,3,0,0,0,0,0,30,30,0,1,0,1,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-21T00:00:00,LIVEWELL CONNECTICUT,PLANTSVILLE,2,0,0,2,5,0,120,114,1,3,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-30T00:00:00,PARKVILLE CARE CENTER,HARTFORD,0,72,0,0,10,6,150,114,0,24,0,30,0,N,N,N,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y
2020-08-23T00:00:00,MAPLE VIEW MANOR,ROCKY HILL,12,68,27,0,42,18,120,84,0,23,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-15T00:00:00,APPLE REHAB ROCKY HILL,ROCKY HILL,22,7,3,1,11,6,120,70,0,0,0,2,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-02T00:00:00,REGENCY HOUSE NURSING AND REHABILITATION CENTER,WALLINGFORD,1,85,20,0,37,36,130,104,0,38,0,16,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-27T00:00:00,WATER'S EDGE CENTER FOR HEALTH & REHAB,MIDDLETOWN,26,96,70,0,60,23,150,118,0,36,0,10,0,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-22T00:00:00,EVERGREEN WOODS,NORTH BRANFORD,0,18,1,4,4,4,50,28,8,16,0,1,0,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2020-08-30T00:00:00,FAIRVIEW,GROTON,0,0,0,0,9,0,120,104,0,0,0,1,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-05-24T00:00:00,GLASTONBURY HEALTH CARE CENTER,GLASTONBURY,7,6,1,8,8,6,105,77,2,2,2,2,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-06T00:00:00,CHERRY BROOK HEALTH CARE CENTE,COLLINSVILLE,6,21,0,1,13,2,100,72,0,29,0,1,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-03-14T00:00:00,REGALCARE AT NEW HAVEN,NEW HAVEN,9,59,227,0,13,8,150,139,0,39,0,4,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-16T00:00:00,APPLE REHAB AVON,AVON,4,21,2,0,13,7,60,33,0,13,0,3,0,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-29T00:00:00,MATTATUCK HEALTH CARE FAC,WATERBURY,7,40,0,0,3,3,43,25,1,22,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-16T00:00:00,LORD CHAMBERLAIN NURSING & REHABILITATION CENTER,STRATFORD,28,70,94,1,55,31,190,146,0,41,0,60,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-13T00:00:00,WOODLAKE AT TOLLAND REHABILITATION & NURSING CENTE,TOLLAND,2,51,6,2,14,6,130,83,3,21,0,7,0,N,N,N,N,Y,N,Y,N,Y,N,N,Y,Y,Y,Y
2020-06-21T00:00:00,REGALCARE AT WEST HAVEN,WEST HAVEN,15,37,51,1,34,13,98,77,0,24,0,43,1,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-01T00:00:00,NORTHBRIDGE HEALTH CARE CENTER,BRIDGEPORT,114,1,1,1,10,0,145,89,1,5,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-10-11T00:00:00,BRANFORD HILLS HEALTHCARE CTR,BRANFORD,6,28,3,0,19,7,120,81,0,15,0,2,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-24T00:00:00,GRIMES YNHCC,NEW HAVEN,38,72,0,1,10,4,114,91,0,35,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-20T00:00:00,NEWTOWN REHABILITATION & HEALTH CARE CENTER,NEWTOWN,34,106,16,2,62,34,137,107,7,38,0,1,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2020-07-05T00:00:00,VILLAGE CREST CENTER FOR HEALTH & REHABILITATION,NEW MILFORD,11,64,25,0,15,13,95,69,0,19,0,9,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-07-12T00:00:00,SHERIDEN WOODS,BRISTOL,21,15,16,1,3,1,146,92,0,11,0,10,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-02-21T00:00:00,MATULAITIS NURSING HOME,PUTNAM,6,4,0,0,36,7,119,79,0,68,0,0,0,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-07-12T00:00:00,NEWTOWN REHABILITATION & HEALTH CARE CENTER,NEWTOWN,20,87,14,1,43,31,137,99,0,15,0,1,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-02-07T00:00:00,"GUILFORD HOUSE, THE",GUILFORD,8,37,6,0,26,5,75,61,0,41,0,9,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-05-24T00:00:00,REGENCY HOUSE NURSING AND REHABILITATION CENTER,WALLINGFORD,0,82,17,35,35,34,130,94,36,36,14,14,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-10-25T00:00:00,WESTPORT REHABILITATION COMPLEX,WESTPORT,7,39,53,0,102,14,99,43,1,11,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-07-26T00:00:00,REGALCARE AT WEST HAVEN,WEST HAVEN,20,37,62,1,44,13,98,75,0,25,0,44,1,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-14T00:00:00,ADVANCED CENTER FOR NURSING & REHABILITATION,NEW HAVEN,32,59,4,2,14,9,226,188,0,7,0,2,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-09-06T00:00:00,REGALCARE AT NEW HAVEN,NEW HAVEN,9,57,227,1,11,8,150,144,1,23,1,3,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-10-25T00:00:00,WAVENY CARE CENTER,NEW CANAAN,2,13,1,1,23,15,76,53,0,20,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-24T00:00:00,NEWINGTON RAPID RECOVERY REHAB CENTER,NEWINGTON,17,49,21,1,32,11,180,134,0,10,0,1,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2021-01-03T00:00:00,CHESTELM HEALTH CARE,MOODUS,0,1,2,0,2,0,76,63,1,4,0,6,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-16T00:00:00,RIVERSIDE HEALTH & REHABILITAT,EAST HARTFORD,148,159,292,2,81,66,345,249,0,83,0,35,2,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-16T00:00:00,BEACON BROOK HEALTH CENTER,NAUGATUCK,31,98,20,0,25,5,126,92,0,32,0,9,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-20T00:00:00,RIVERSIDE HEALTH & REHABILITAT,EAST HARTFORD,362,168,293,6,116,78,345,298,1,92,0,35,2,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2021-01-10T00:00:00,TRINITY HILL CARE CENTER,HARTFORD,0,61,0,0,3,2,144,120,0,41,0,29,1,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-06T00:00:00,JEFFERSON HOUSE,NEWINGTON,0,73,38,2,25,21,104,65,3,62,0,55,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-02-28T00:00:00,ARK HEALTHCARE & REHABILITATION AT GOVERNOR’S HO,SIMSBURY,1,23,1,0,19,7,70,37,0,9,0,1,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-10-11T00:00:00,"SUFFIELD HOUSE, THE",SUFFIELD,31,81,6,0,37,15,128,104,1,45,0,11,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-02-07T00:00:00,QUINNIPIAC VALLEY CENTER,WALLINGFORD,207,88,1,2,44,10,180,106,0,36,0,2,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-23T00:00:00,ST JOSEPHS LIVING CENTER,WINDHAM,1,33,37,0,23,8,120,77,0,7,1,50,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-10-18T00:00:00,JEWISH SENIOR SERVICES,BRIDGEPORT,6,89,3,2,50,22,294,256,3,73,0,30,1,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-10-11T00:00:00,EDGEHILL HEALTH CENTER,STAMFORD,2,3,0,0,4,0,46,31,0,14,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-22T00:00:00,KIMBERLY HALL NORTH,WINDSOR,13,94,27,1,61,47,150,104,0,50,0,1,0,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,Y
2020-08-02T00:00:00,MANCHESTER MANOR,MANCHESTER,29,55,23,0,44,20,126,77,0,25,1,33,0,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-28T00:00:00,WESTPORT REHABILITATION COMPLEX,WESTPORT,7,39,53,0,102,14,99,45,0,9,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-10-18T00:00:00,"MYSTIC HEALTHCARE & REHABILITATION CENTER, LLC",MYSTIC,10,42,20,0,34,18,100,63,0,23,0,5,0,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-20T00:00:00,LUTHERAN HOME OF SOUTHBURY INC,SOUTHBURY,7,59,11,0,61,18,120,110,0,35,0,22,0,N,N,N,N,Y,N,Y,N,Y,N,N,Y,N,Y,Y
2020-11-01T00:00:00,TOUCHPOINTS AT CHESTNUT,EAST WINDSOR,1,33,0,1,6,2,60,36,1,15,0,7,0,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y
2020-06-07T00:00:00,CANDLEWOOD VALLEY HEALTH & REHABILITATION CENTER,NEW MILFORD,0,0,0,1,3,0,148,105,0,2,0,3,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-07-19T00:00:00,GRIMES YNHCC,NEW HAVEN,38,72,0,0,3,4,114,92,0,27,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-07-26T00:00:00,APPLE REHAB LAUREL WOODS,EAST HAVEN,2,25,4,0,10,6,120,90,0,14,0,7,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-03-07T00:00:00,WADSWORTH GLEN HEALTH CARE CEN,MIDDLETOWN,25,82,2,0,31,14,102,80,0,48,0,4,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-31T00:00:00,LIVEWELL CONNECTICUT,PLANTSVILLE,23,31,0,1,36,12,120,100,0,39,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-30T00:00:00,WHISPERING PINES REHABILITATION AND NURSING CENTER,EAST HAVEN,12,59,20,0,26,25,90,70,0,40,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-17T00:00:00,HANCOCK HALL,DANBURY,0,42,0,2,34,9,96,49,0,44,0,1,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-07T00:00:00,JEWISH SENIOR SERVICES,BRIDGEPORT,6,85,3,4,16,22,294,248,0,60,0,29,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-05-31T00:00:00,CHERRY BROOK HEALTH CARE CENTE,COLLINSVILLE,2,12,0,1,3,2,100,62,0,21,0,1,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2021-03-07T00:00:00,POMPERAUG WOODS HEALTH CENTER,SOUTHBURY,1,5,4,0,19,2,37,24,0,12,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-09-20T00:00:00,CHELSEA PLACE CARE CENTER,HARTFORD,10,103,3,0,21,20,234,190,0,60,0,10,1,N,N,N,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y
2020-11-08T00:00:00,KIMBERLY HALL-SOUTH CENTER,WINDSOR,24,82,9,0,31,22,180,83,0,35,0,2,0,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,Y
2021-03-14T00:00:00,APPLE REHAB CROMWELL,CROMWELL,1,45,11,0,25,8,75,65,0,29,0,2,1,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-09-13T00:00:00,"PINES AT BRISTOL FOR NURSING & REHABILITATION, THE",BRISTOL,5,37,29,2,31,5,132,116,0,8,0,11,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-21T00:00:00,APPLE REHAB MYSTIC,MYSTIC,0,0,4,0,0,0,60,43,0,0,0,2,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-08T00:00:00,AUTUMN LAKE HEALTHCARE AT BUCKS HILL,WATERBURY,1,0,0,0,7,0,90,80,0,2,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-10-11T00:00:00,MAEFAIR HEALTH CARE CENTER,TRUMBULL,38,15,7,0,18,5,134,96,0,3,0,3,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-13T00:00:00,MANCHESTER MANOR,MANCHESTER,30,63,29,0,56,21,126,95,3,39,0,40,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-17T00:00:00,"TWIN MAPLES HEALTHCARE, INC",DURHAM,4,38,0,1,7,1,44,34,0,23,0,2,0,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-11-08T00:00:00,WAVENY CARE CENTER,NEW CANAAN,2,13,1,0,23,15,76,52,3,23,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-03-07T00:00:00,BRIDE BROOK HEALTH & REHABILITATION CENTER,NIANTIC,1,128,0,1,54,29,130,105,0,49,0,0,0,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-08-23T00:00:00,WOODLAKE AT TOLLAND REHABILITATION & NURSING CENTE,TOLLAND,0,0,4,0,6,1,130,111,0,3,0,2,0,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-06-14T00:00:00,CASSENA CARE AT NEW BRITAIN,NEW BRITAIN,9,73,58,0,15,12,90,47,0,22,0,13,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-17T00:00:00,"ORCHARD GROVE SPECIALTY CARE CENTER, LLC",UNCASVILLE,3,93,0,4,116,23,130,72,2,42,0,0,0,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
2020-09-20T00:00:00,BAYVIEW HEALTH CARE,WATERFORD,6,7,0,0,10,1,127,114,1,4,0,2,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-07-05T00:00:00,ARDEN HOUSE,HAMDEN,31,125,6,0,70,52,360,165,0,61,0,5,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-20T00:00:00,WHITNEY REHABILITATION CARE CENTER,HAMDEN,6,54,27,0,36,21,150,91,0,112,0,30,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-03-07T00:00:00,BISHOP WICKE HEALTH & REHAB CT,SHELTON,6,20,13,1,17,3,120,92,0,17,0,3,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-07-12T00:00:00,AVALON HEALTH CARE CENTER AT STONERIDGE,MYSTIC,0,0,0,0,2,0,40,24,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-05-24T00:00:00,APPLE REHAB WATERTOWN,WATERTOWN,0,0,0,0,0,0,110,93,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-09-13T00:00:00,BEL AIR MANOR,NEWINGTON,0,3,8,0,9,2,71,64,0,1,0,8,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-20T00:00:00,BETHEL HEALTH CARE CENTER,BETHEL,24,66,66,0,52,16,161,114,2,37,0,19,1,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2021-01-24T00:00:00,MAPLE VIEW MANOR,ROCKY HILL,12,91,28,0,53,20,120,79,0,29,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y
2020-12-06T00:00:00,FOX HILL CENTER,ROCKVILLE,20,79,2,0,44,16,150,82,1,34,0,2,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y
